JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2451559.500000000, A.D. 2000-Jan-16 00:00:00.0000, -6.481918615502319E-01, -3.161869877441817E-01,  3.309222474100866E-02,  8.728590588950830E-03, -1.827285330855166E-02, -7.535591816154000E-04,
2451560.500000000, A.D. 2000-Jan-17 00:00:00.0000, -6.392096175793704E-01, -3.343331579066781E-01,  3.232575608294233E-02,  9.234674171173461E-03, -1.801713271869699E-02, -7.792753548298624E-04,
2451561.500000000, A.D. 2000-Jan-18 00:00:00.0000, -6.297250245697970E-01, -3.522165813991011E-01,  3.153388283932061E-02,  9.733223896746431E-03, -1.774739713838038E-02, -8.043651222312725E-04,
2451562.500000000, A.D. 2000-Jan-19 00:00:00.0000, -6.197458095273025E-01, -3.698233565141537E-01,  3.071724101626374E-02,  1.022385463661221E-02, -1.746387489940363E-02, -8.288093748238710E-04,
2451563.500000000, A.D. 2000-Jan-20 00:00:00.0000, -6.092800810320793E-01, -3.871398151335644E-01,  2.987648545185564E-02,  1.070618841772020E-02, -1.716680480858848E-02, -8.525895598325894E-04,
2451564.500000000, A.D. 2000-Jan-21 00:00:00.0000, -5.983363219440730E-01, -4.041525330836681E-01,  2.901228925355270E-02,  1.117985469886212E-02, -1.685643590775292E-02, -8.756876933448449E-04,
2451565.500000000, A.D. 2000-Jan-22 00:00:00.0000, -5.869233818368568E-01, -4.208483402475803E-01,  2.812534322324860E-02,  1.164449063777411E-02, -1.653302722697700E-02, -8.980863723566699E-04,
2451566.500000000, A.D. 2000-Jan-23 00:00:00.0000, -5.750504691688210E-01, -4.372143304274284E-01,  2.721635527059165E-02,  1.209974134938274E-02, -1.619684753151160E-02, -9.197687862209209E-04,
2451567.500000000, A.D. 2000-Jan-24 00:00:00.0000, -5.627271432005900E-01, -4.532378709504611E-01,  2.628604981515340E-02,  1.254526015508820E-02, -1.584817506268488E-02, -9.407187274962636E-04,
2451568.500000000, A.D. 2000-Jan-25 00:00:00.0000, -5.499633056676765E-01, -4.689066120132119E-01,  2.533516717804824E-02,  1.298070882299407E-02, -1.548729727316275E-02, -9.609206021965498E-04,
2451569.500000000, A.D. 2000-Jan-26 00:00:00.0000, -5.367691922174663E-01, -4.842084957582294E-01,  2.436446296360394E-02,  1.340575779899639E-02, -1.511451055686464E-02, -9.803594394397549E-04,
2451570.500000000, A.D. 2000-Jan-27 00:00:00.0000, -5.231553636197173E-01, -4.991317650782148E-01,  2.337470743168205E-02,  1.382008642867877E-02, -1.473011997395698E-02, -9.990209004989738E-04,
2451571.500000000, A.D. 2000-Jan-28 00:00:00.0000, -5.091326967597567E-01, -5.136649721428266E-01,  2.236668486124559E-02,  1.422338316997817E-02, -1.433443897120317E-02, -1.016891287257333E-03,
2451572.500000000, A.D. 2000-Jan-29 00:00:00.0000, -4.947123754236845E-01, -5.277969866436415E-01,  2.134119290577059E-02,  1.461534579653657E-02, -1.392778909801650E-02, -1.033957550066399E-03,
2451573.500000000, A.D. 2000-Jan-30 00:00:00.0000, -4.799058808848520E-01, -5.415170037531771E-01,  2.029904194109377E-02,  1.499568159177798E-02, -1.351049971857001E-02, -1.050207295015463E-03,
2451574.500000000, A.D. 2000-Jan-31 00:00:00.0000, -4.647249823009263E-01, -5.548145517941768E-01,  1.924105440628578E-02,  1.536410753366218E-02, -1.308290772026769E-02, -1.065628790612387E-03,
2451575.500000000, A.D. 2000-Feb-01 00:00:00.0000, -4.491817269308598E-01, -5.676794996156812E-01,  1.816806413813514E-02,  1.572035047012350E-02, -1.264535721890023E-02, -1.080210973880931E-03,
2451576.500000000, A.D. 2000-Feb-02 00:00:00.0000, -4.332884301810719E-01, -5.801020636727297E-01,  1.708091569982553E-02,  1.606414728520979E-02, -1.219819926079953E-02, -1.093943455879426E-03,
2451577.500000000, A.D. 2000-Feb-03 00:00:00.0000, -4.170576654901318E-01, -5.920728148068430E-01,  1.598046370438059E-02,  1.639524505594425E-02, -1.174179152229730E-02, -1.106816526645911E-03,
2451578.500000000, A.D. 2000-Feb-04 00:00:00.0000, -4.005022540612083E-01, -6.035826847247409E-01,  1.486757213344879E-02,  1.671340119994012E-02, -1.127649800678559E-02, -1.118821159575031E-03,
2451579.500000000, A.D. 2000-Feb-05 00:00:00.0000, -3.836352544515097E-01, -6.146229721730427E-01,  1.374311365199326E-02,  1.701838361380584E-02, -1.080268873967044E-02, -1.129949015232408E-03,
2451580.500000000, A.D. 2000-Feb-06 00:00:00.0000, -3.664699520279079E-01, -6.251853488069881E-01,  1.260796891944531E-02,  1.730997080238573E-02, -1.032073946150398E-02, -1.140192444612500E-03,
