JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2460447.500000000, A.D. 2024-May-17 00:00:00.0000,  9.217471047271363E+00, -3.000000693415628E+00, -3.146787258632130E-01,  1.412224509738188E-03,  5.298987674724038E-03, -1.485165358097728E-04,
2460448.500000000, A.D. 2024-May-18 00:00:00.0000,  9.218881734920689E+00, -2.994701351261524E+00, -3.148271215576340E-01,  1.409173429220229E-03,  5.299697250771097E-03, -1.482776525714190E-04,
2460449.500000000, A.D. 2024-May-19 00:00:00.0000,  9.220289417651324E+00, -2.989401295184146E+00, -3.149752854908405E-01,  1.406204010004169E-03,  5.300408456268176E-03, -1.480482497803903E-04,
2460450.500000000, A.D. 2024-May-20 00:00:00.0000,  9.221694190302204E+00, -2.984100541218072E+00, -3.151232195668667E-01,  1.403368541626587E-03,  5.301109888268261E-03, -1.478280120746854E-04,
2460451.500000000, A.D. 2024-May-21 00:00:00.0000,  9.223096190384743E+00, -2.978799050987072E+00, -3.152709576141899E-01,  1.400655958288100E-03,  5.301886049257787E-03, -1.476587497984387E-04,
2460452.500000000, A.D. 2024-May-22 00:00:00.0000,  9.224495521343439E+00, -2.973496705111257E+00, -3.154185727781736E-01,  1.397988584040037E-03,  5.302835769775296E-03, -1.475855203018135E-04,
2460453.500000000, A.D. 2024-May-23 00:00:00.0000,  9.225892135984404E+00, -2.968193363836888E+00, -3.155661336198176E-01,  1.395242093283466E-03,  5.303851244479682E-03, -1.475387943218529E-04,
2460454.500000000, A.D. 2024-May-24 00:00:00.0000,  9.227286007621661E+00, -2.962888970758341E+00, -3.157136673413832E-01,  1.392487666581087E-03,  5.304959565360198E-03, -1.475399811411030E-04,
2460455.500000000, A.D. 2024-May-25 00:00:00.0000,  9.228677065788752E+00, -2.957583425669319E+00, -3.158612190377839E-01,  1.389616173449506E-03,  5.306130856615453E-03, -1.475625225005780E-04,
2460456.500000000, A.D. 2024-May-26 00:00:00.0000,  9.230065217231374E+00, -2.952276690996587E+00, -3.160087998218791E-01,  1.386660724597023E-03,  5.307347146528779E-03, -1.476009353843470E-04,
2460457.500000000, A.D. 2024-May-27 00:00:00.0000,  9.231450347804650E+00, -2.946968736444179E+00, -3.161564148041639E-01,  1.383582697592304E-03,  5.308563740857319E-03, -1.476285894890353E-04,
2460458.500000000, A.D. 2024-May-28 00:00:00.0000,  9.232832327628296E+00, -2.941659574970136E+00, -3.163040459329999E-01,  1.380351870930727E-03,  5.309735773448577E-03, -1.476189235975407E-04,
2460459.500000000, A.D. 2024-May-29 00:00:00.0000,  9.234211049089817E+00, -2.936349317574118E+00, -3.164516253593372E-01,  1.377103647494443E-03,  5.310765616004010E-03, -1.475344927936837E-04,
2460460.500000000, A.D. 2024-May-30 00:00:00.0000,  9.235586534502175E+00, -2.931038041712527E+00, -3.165991161908747E-01,  1.373847234802236E-03,  5.311777564462822E-03, -1.474408885343627E-04,
2460461.500000000, A.D. 2024-May-31 00:00:00.0000,  9.236958736266082E+00, -2.925725806427759E+00, -3.167464842439123E-01,  1.370566197884246E-03,  5.312677855902476E-03, -1.472886988234160E-04,
2460462.500000000, A.D. 2024-Jun-01 00:00:00.0000,  9.238327670787207E+00, -2.920412708843437E+00, -3.168936823263951E-01,  1.367307885403180E-03,  5.313496257003199E-03, -1.470971627748839E-04,
2460463.500000000, A.D. 2024-Jun-02 00:00:00.0000,  9.239693381280450E+00, -2.915098843391926E+00, -3.170406667695674E-01,  1.364126894739421E-03,  5.314223969081620E-03, -1.468677770753368E-04,
2460464.500000000, A.D. 2024-Jun-03 00:00:00.0000,  9.241055955483359E+00, -2.909784285676038E+00, -3.171874080038913E-01,  1.361047838815109E-03,  5.314876921693758E-03, -1.466098802055004E-04,
2460465.500000000, A.D. 2024-Jun-04 00:00:00.0000,  9.242415546675465E+00, -2.904469086083666E+00, -3.173338958393923E-01,  1.358158774218723E-03,  5.315545215951407E-03, -1.463803630075418E-04,
2460466.500000000, A.D. 2024-Jun-05 00:00:00.0000,  9.243772269804476E+00, -2.899153167135404E+00, -3.174801831816114E-01,  1.355293496634813E-03,  5.316285517498957E-03, -1.461913974119761E-04,
2460467.500000000, A.D. 2024-Jun-06 00:00:00.0000,  9.245126176256278E+00, -2.893836507624381E+00, -3.176262871129476E-01,  1.352535893969778E-03,  5.317051638203630E-03, -1.460274896840376E-04,
2460468.500000000, A.D. 2024-Jun-07 00:00:00.0000,  9.246477357390559E+00, -2.888519030831682E+00, -3.177722567090768E-01,  1.349834391036916E-03,  5.317920487400270E-03, -1.459222919447189E-04,
2460469.500000000, A.D. 2024-Jun-08 00:00:00.0000,  9.247825846037959E+00, -2.883200623183405E+00, -3.179181547213483E-01,  1.347134614506397E-03,  5.318918565743180E-03, -1.458851735690534E-04,
2460470.500000000, A.D. 2024-Jun-09 00:00:00.0000,  9.249171598867648E+00, -2.877881164679317E+00, -3.180640394551298E-01,  1.344364538274516E-03,  5.320010434509382E-03, -1.458901444861326E-04,
2460471.500000000, A.D. 2024-Jun-10 00:00:00.0000,  9.250514542853864E+00, -2.872560558968448E+00, -3.182099548052119E-01,  1.341482510525535E-03,  5.321216120853105E-03, -1.459443202975011E-04,
