JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2458880.500000000, A.D. 2020-Feb-01 00:00:00.0000, -1.017803011470528E+00, -1.173069127453681E+00,  3.914652793501427E-04,  1.109588960160669E-02, -7.971526854916821E-03, -4.392771280538838E-04,
2458881.500000000, A.D. 2020-Feb-02 00:00:00.0000, -1.006667033781768E+00, -1.180994182024487E+00, -4.782149986474888E-05,  1.117595127784259E-02, -7.878440257874356E-03, -4.392906397777511E-04,
2458882.500000000, A.D. 2020-Feb-03 00:00:00.0000, -9.954513394485537E-01, -1.188825724509050E+00, -4.871044151155958E-04,  1.125532129305270E-02, -7.784503217046356E-03, -4.392693644803897E-04,
2458883.500000000, A.D. 2020-Feb-04 00:00:00.0000, -9.841566248772667E-01, -1.196562906000623E+00, -9.263485926114600E-04,  1.133399016825686E-02, -7.689718826975511E-03, -4.392131372544709E-04,
2458884.500000000, A.D. 2020-Feb-05 00:00:00.0000, -9.727835959773038E-01, -1.204204880749919E+00, -1.365518991745111E-03,  1.141194838187271E-02, -7.594090288911955E-03, -4.391217907442469E-04,
2458885.500000000, A.D. 2020-Feb-06 00:00:00.0000, -9.613329681944512E-01, -1.211750806268499E+00, -1.804580406488438E-03,  1.148918636919916E-02, -7.497620917286300E-03, -4.389951548105247E-04,
2458886.500000000, A.D. 2020-Feb-07 00:00:00.0000, -9.498054665430953E-01, -1.219199843434878E+00, -2.243497467114570E-03,  1.156569453364519E-02, -7.400314139948111E-03, -4.388330613154791E-04,
2458887.500000000, A.D. 2020-Feb-08 00:00:00.0000, -9.382018256382678E-01, -1.226551156602404E+00, -2.682234641737374E-03,  1.164146325853656E-02, -7.302173493314947E-03, -4.386353490362679E-04,
2458888.500000000, A.D. 2020-Feb-09 00:00:00.0000, -9.265227897275548E-01, -1.233803913707293E+00, -3.120756237524829E-03,  1.171648290647565E-02, -7.203202619540353E-03, -4.384018629693085E-04,
2458889.500000000, A.D. 2020-Feb-10 00:00:00.0000, -9.147691127219330E-01, -1.240957286376934E+00, -3.559026402017736E-03,  1.179074381025517E-02, -7.103405266394776E-03, -4.381324497473097E-04,
2458890.500000000, A.D. 2020-Feb-11 00:00:00.0000, -9.029415582252054E-01, -1.248010450040068E+00, -3.997009124834613E-03,  1.186423626606611E-02, -7.002785286338322E-03, -4.378269538885071E-04,
2458891.500000000, A.D. 2020-Feb-12 00:00:00.0000, -8.910408995629949E-01, -1.254962584039897E+00, -4.434668239389537E-03,  1.193695053308614E-02, -6.901346638901687E-03, -4.374852171521488E-04,
2458892.500000000, A.D. 2020-Feb-13 00:00:00.0000, -8.790679198120661E-01, -1.261812871749497E+00, -4.871967424182166E-03,  1.200887683747209E-02, -6.799093402012390E-03, -4.371070806043243E-04,
2458893.500000000, A.D. 2020-Feb-14 00:00:00.0000, -8.670234118290696E-01, -1.268560500688442E+00, -5.308870203932275E-03,  1.208000537891261E-02, -6.696029784629607E-03, -4.366923881026894E-04,
2458894.500000000, A.D. 2020-Feb-15 00:00:00.0000, -8.549081782770787E-01, -1.275204662640664E+00, -5.745339951264633E-03,  1.215032633644478E-02, -6.592160125673575E-03, -4.362409885456163E-04,
2458895.500000000, A.D. 2020-Feb-16 00:00:00.0000, -8.427230316497935E-01, -1.281744553774538E+00, -6.181339889037035E-03,  1.221982987012732E-02, -6.487488882063085E-03, -4.357527352718844E-04,
