JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2453503.500000000, A.D. 2005-May-13 00:00:00.0000, -5.220257162739721E+00, -1.582792349462281E+00,  1.233853452514743E-01,  2.098212564390002E-03, -6.872360922303269E-03, -1.839907531159434E-05,
2453504.500000000, A.D. 2005-May-14 00:00:00.0000, -5.218154398496681E+00, -1.589662438515084E+00,  1.233668604131647E-01,  2.106678736240424E-03, -6.868352435610636E-03, -1.859864262138589E-05,
2453505.500000000, A.D. 2005-May-15 00:00:00.0000, -5.216043077211445E+00, -1.596529909081143E+00,  1.233481286581853E-01,  2.116288570401483E-03, -6.866093361262461E-03, -1.884198841959067E-05,
2453506.500000000, A.D. 2005-May-16 00:00:00.0000, -5.213922595157123E+00, -1.603394593023912E+00,  1.233291652633072E-01,  2.124834412330460E-03, -6.863966882267877E-03, -1.910875130429841E-05,
2453507.500000000, A.D. 2005-May-17 00:00:00.0000, -5.211792192163073E+00, -1.610257445952232E+00,  1.233099415829810E-01,  2.135697686561414E-03, -6.860965876008724E-03, -1.931460234071527E-05,
2453508.500000000, A.D. 2005-May-18 00:00:00.0000, -5.209652151603740E+00, -1.617116987723354E+00,  1.232905064277720E-01,  2.144837869511083E-03, -6.858595358022121E-03, -1.956573004184628E-05,
2453509.500000000, A.D. 2005-May-19 00:00:00.0000, -5.207501997274895E+00, -1.623973796606680E+00,  1.232708489877390E-01,  2.154837192743925E-03, -6.854793860060993E-03, -1.975025897967871E-05,
2453510.500000000, A.D. 2005-May-20 00:00:00.0000, -5.205342549892923E+00, -1.630827506528206E+00,  1.232509696373893E-01,  2.164744646438560E-03, -6.852488970743750E-03, -1.999414145209009E-05,
2453511.500000000, A.D. 2005-May-21 00:00:00.0000, -5.203172971773089E+00, -1.637677646746937E+00,  1.232308949235086E-01,  2.173653584630753E-03, -6.848137832700800E-03, -2.017831859539214E-05,
2453512.500000000, A.D. 2005-May-22 00:00:00.0000, -5.200994757449923E+00, -1.644524795412080E+00,  1.232105844485965E-01,  2.183229838072822E-03, -6.845759286297872E-03, -2.042120692058829E-05,
2453513.500000000, A.D. 2005-May-23 00:00:00.0000, -5.198807243721756E+00, -1.651368887820914E+00,  1.231900511002315E-01,  2.191756870997820E-03, -6.843112688230465E-03, -2.067210599868357E-05,
2453514.500000000, A.D. 2005-May-24 00:00:00.0000, -5.196610002980252E+00, -1.658210929939972E+00,  1.231692597228146E-01,  2.202644422299478E-03, -6.840146012474707E-03, -2.088208471947262E-05,
2453515.500000000, A.D. 2005-May-25 00:00:00.0000, -5.194403041508457E+00, -1.665049374455320E+00,  1.231482649135063E-01,  2.211571569364027E-03, -6.837332352564994E-03, -2.112392624058255E-05,
2453516.500000000, A.D. 2005-May-26 00:00:00.0000, -5.192186159265625E+00, -1.671884940193475E+00,  1.231270468818454E-01,  2.221632314654478E-03, -6.833414252373552E-03, -2.130633203324754E-05,
2453517.500000000, A.D. 2005-May-27 00:00:00.0000, -5.189960125216770E+00, -1.678717096048177E+00,  1.231056135621254E-01,  2.231118296025960E-03, -6.830962683825664E-03, -2.155343839177780E-05,
2453518.500000000, A.D. 2005-May-28 00:00:00.0000, -5.187724088417558E+00, -1.685545697098828E+00,  1.230839798837137E-01,  2.240129457345191E-03, -6.826395880952217E-03, -2.173106840119700E-05,
2453519.500000000, A.D. 2005-May-29 00:00:00.0000, -5.185479651182507E+00, -1.692371039939959E+00,  1.230621140571163E-01,  2.249308242989491E-03, -6.824041315348712E-03, -2.198292823790347E-05,
2453520.500000000, A.D. 2005-May-30 00:00:00.0000, -5.183226067380896E+00, -1.699193322270940E+00,  1.230400214950880E-01,  2.257646755701778E-03, -6.821170262278186E-03, -2.222973955437971E-05,
2453521.500000000, A.D. 2005-May-31 00:00:00.0000, -5.180963131927008E+00, -1.706013617143332E+00,  1.230176618565286E-01,  2.268367412112121E-03, -6.818603989619284E-03, -2.245824818446813E-05,
2453522.500000000, A.D. 2005-Jun-01 00:00:00.0000, -5.178690430897299E+00, -1.712830438908433E+00,  1.229950929511728E-01,  2.277165578877384E-03, -6.815694313506667E-03, -2.270071963807304E-05,
